Title,Rating,Votes,Duration,Genre
Lula,5.6,184,90.0,History
Ahl Al Kahf,5.3,258,120.0,History
Sucha Soorma,6.4,915,136.0,History
Sinhabahu,6.5,85,112.0,History
Ae Watan Mere Watan,4.7,1,133.0,History
Kupu-Kupu Kertas,6.9,141,113.0,History
Conquer: Lahad Datu,6.7,503,120.0,History
ABBA: Against the Odds,7.4,406,90.0,History
Housewife of the Year,7.7,48,81.0,History
The Shadow,6.5,251,90.0,History
Die Ermittlung: Oratorium in 11 Gesängen,7.6,159,241.0,History
Bir Cumhuriyet Sarkisi,7.7,377,128.0,History
The Peanut Man,5.4,71,,History
House of Ga'a,3.9,488,119.0,History
Simona Kossak,6.1,310,100.0,History
Vindication Swim,6.0,203,98.0,History
Bahodir Yalangto'sh,9.3,67,,History
Mustafa,6.9,72,75.0,History
From Darkness to Light,7.4,166,108.0,History
Sadik Ahmet,7.7,413,125.0,History
Mysteries of the Terracotta Warriors,6.7,1,77.0,History
Greenwood Rising: The Rise of Black Wall Street,7.2,92,,History
Red Poppies,4.7,297,122.0,History
Silver Star,6.9,15,102.0,History
Memoir Seorang Guru,7.1,121,120.0,History
Panjab Files,8.0,18,117.0,History
Patrice: The Movie,8.3,224,102.0,History
A Country Called Ghana,9.2,11,,History
Gangs of Godavari,5.0,903,165.0,History
Landesverräter,5.9,97,112.0,History
Wieland,5.7,17,,History
Komandir,6.3,516,131.0,History
Death Game,6.3,24,88.0,History
Bach - Ein Weihnachtswunder,6.2,168,89.0,History
Chhatrapati Tararani,8.9,20,,History
Quo Vadis,6.6,332,90.0,History
Six Nine Five (695),7.0,705,137.0,History
Aliens Return,3.8,7,,History
Bardejov,4.8,177,85.0,History
Drava se ne predaje,9.6,7,,History
Taghiev: Oil,9.0,54,120.0,History
Hakkenden,5.7,74,149.0,History
Jorge da Capadócia,6.4,129,119.0,History
Blood'less' Revolution,6.6,261,103.0,History
Hope of Escape,7.7,41,91.0,History
Boat,5.4,1,126.0,History
Tholos vythos,7.1,23,90.0,History
Kasoombo,8.2,634,156.0,History
The Embers,6.7,100,162.0,History
Solos en la noche,5.7,95,88.0,History
Manyunya. Priklyucheniya v derevne,5.9,117,84.0,History
Chernyy zamok,7.8,17,115.0,History
Vremya vernutsya,7.2,14,100.0,History
Atomic People,8.5,103,90.0,History
Gadera,5.1,49,108.0,History
Meet the Roman Emperor with Mary Beard,7.7,43,59.0,History
Aquarius,6.5,20,75.0,History
Obraz,7.6,17,95.0,History
Yatra 2,6.3,9,132.0,History
Warrior Awang and Master Tok Gajah,4.6,472,118.0,History
Ennio Doris - C'è anche domani,5.3,96,90.0,History
Accident or Conspiracy: Godhra,7.4,780,133.0,History
"Carville: Winning Is Everything, Stupid",7.2,259,98.0,History
Bloodspawn,6.2,10,76.0,History
The Colonizer,6.28638956805216,0,77.0,History
Myall Creek Day of Justice,6.4,17,78.0,History
Manyunya. Priklyucheniya v Moskve,5.8,110,87.0,History
Le choix du pianiste,5.8,12,106.0,History
"Arlempdes, la légende du premier château de la Loire",6.5,9,,History
Zhi Ci Qing Lv,6.8,47,89.0,History
Lafran,8.2,15,99.0,History
The Fall of 2008,8.4,9,61.0,History
"Zeme, kas dzied",6.4,76,150.0,History
Tears of Blood,9.7,7,,History
Guadalupe: Mother of Humanity,7.2,38,102.0,History
Ray of Hope,7.0,10,105.0,History
Ecce Homo Brâncoveanu,7.0,165,92.0,History
Pol Pot Dancing,7.1,14,102.0,History
Yakamoz,6.5,16,96.0,History
Powstaniec 1863,5.4,136,115.0,History
Operation Star,7.6,23,102.0,History
Ett hjärta är alltid rött,7.1,394,103.0,History
Burgemeestersmoord,6.4,83,,History
North Korea: Dark Secrets,5.7,80,79.0,History
Kargil 1999- The Untold Story of the Indian Air Force,9.2,14,,History
You Are Always Right Here,6.28638956805216,0,,History
Paul Anka: His Way,7.3,11,100.0,History
The Happiest Place on Earth,6.4,14,,History
Magic & Monsters,6.28638956805216,0,,History
Madame Durocher,6.4,22,,History
The Impact: Groundbreaking Documentary,8.1,58,,History
Pirates & Slaves,5.8,6,53.0,History
Fedeltà Soldati. Prigionieri.,6.28638956805216,0,80.0,History
Dogman Territory: Werewolves in the Land Between the Lakes,5.4,32,,History
Cândido,6.3,59,99.0,History
Wilhelm Gustloff,8.7,8,110.0,History
Cinta Dari Timor,5.3,22,82.0,History
Onihei Hankacho: Ketto,6.3,15,,History
"Ritter, Burgen, Edelfrauen - Liebessagen aus dem Mittelalter",6.28638956805216,0,,History
All or Nothin',8.0,32,95.0,History
I am Al Ittihad,4.9,227,90.0,History
Drama 1882,9.2,19,45.0,History
Stampila,7.4,9,,History
Saigon,6.28638956805216,0,,History
The Man Outside,7.6,11,70.0,History
Village of Death: Oradour-sur-Glane 1944,7.8,14,58.0,History
Malês,6.28638956805216,0,,History
Legend of the Lizard,6.28638956805216,0,,History
Aliens Uncovered: The Thunder God,8.5,8,,History
Marcho - L'ultima bandiera,6.28638956805216,0,75.0,History
Lulu in Turin,8.5,6,76.0,History
Aliens Uncovered: The Land of Legends,8.9,9,,History
Holdin' Weight: The Darryl Reed Story,6.28638956805216,0,,History
Jíkuri,6.28638956805216,0,,History
Nebesko,5.2,10,73.0,History
Ainda Somos os Mesmos,5.8,45,90.0,History
Song of the Last Lacandon Holy Man,6.28638956805216,0,67.0,History
Piri Reis: The Incredible Chart,6.8,21,138.0,History
Public Defender,8.0,18,,History
"True Chronicles of the Blida Joinville Psychiatric Hospital in the Last Century, when Dr Frantz Fanon Was Head of the Fifth Ward between 1953 and 1956",7.1,28,90.0,History
Tayna Chyornoy Ruki,5.7,23,84.0,History
Who Killed Lawrence of Arabia?,6.5,32,100.0,History
Burkitt,6.28638956805216,0,73.0,History
Detor: The Rise of a Warrior Hunter,6.28638956805216,0,,History
Mythical Creatures,6.28638956805216,0,90.0,History
The Legacy of Mahaveer,7.1,66,,History
Theodor,6.28638956805216,0,120.0,History
And the Balls Roll On...: The Real Story of the Beautiful Game of Skee-Ball,6.28638956805216,0,93.0,History
Sragaal,8.4,19,140.0,History
3 Frauen 1 Streik,6.6,22,,History
Bad Case of the Country Blues: The Linda Martell Story,6.28638956805216,0,89.0,History
Giuseppe Taliercio: Il delitto perduto,6.28638956805216,0,,History
"Gaza, since October 7",6.28638956805216,0,94.0,History
Oda: Vlucht door de Eeuwen,6.4,7,,History
Churchill's Forgotten War,7.8,10,47.0,History
Andrew Trimble: For Ulster & Ireland,6.28638956805216,0,,History
Toque de Queda,6.28638956805216,0,120.0,History
Los indomables,6.5,9,106.0,History
Ajiniyaz,6.28638956805216,0,,History
Last Flamingo of the Red Summer Sunset,8.8,13,80.0,History
Márton Áron Erdély püspöke,6.28638956805216,0,90.0,History
Silence in Sikeston,6.28638956805216,0,56.0,History
L'orizzonte chiuso,8.0,5,,History
La tv nel pozzo,6.28638956805216,0,,History
Al Kafi,6.28638956805216,0,110.0,History
Titanus 1904,6.28638956805216,0,75.0,History
The Birth of Korea,4.9,130,101.0,History
Synthwave Horror: Night of the Living Dead,6.28638956805216,0,,History
Rinnans rival,6.28638956805216,0,94.0,History
Xun zhao tang de zhang,7.8,16,93.0,History
Hancsovszky,7.8,21,,History
Manuscripts,6.28638956805216,0,54.0,History
Colors of the Sun,6.28638956805216,0,,History
Ukku Satyagraham,6.28638956805216,0,139.0,History
La nostra magnifica ossessione - Bernardo Bertolucci e la sua generazione,6.28638956805216,0,90.0,History
Dad's Secret War: France 1944,6.28638956805216,0,58.0,History
The Word,6.28638956805216,0,45.0,History
Clergyman,6.28638956805216,0,114.0,History
The Queen of Akra,6.28638956805216,0,,History
¿De qué casa eres?,6.28638956805216,0,72.0,History
Area 2,6.28638956805216,0,,History
Um Tempo de Todos,6.28638956805216,0,132.0,History
Sisam,6.4,10,,History
Pismo,6.28638956805216,0,71.0,History
Tesouro Natterer,6.28638956805216,0,84.0,History
"Colón ADN, su verdadero origen",6.2,49,106.0,History
Kabarettistinnen in der Weimarer Republik und im Dritten Reich,6.28638956805216,0,90.0,History
The Hegartys of the Laurels,6.28638956805216,0,,History
"Le Temple d'Hatchepsout, Reine d'Egypte",6.28638956805216,0,,History
Azerbaijan Atabeyler,6.28638956805216,0,100.0,History
À Mesa da Unidade Popular,6.28638956805216,0,85.0,History
Maverick from the Edge,6.28638956805216,0,107.0,History
Witness to Revolution: One Doctor's Story of the Xinhai Revolution,6.28638956805216,0,57.0,History
C'era una volta il Derby Club,7.4,16,90.0,History
"Renato Schlatter, l'ange déchu du football suisse",6.28638956805216,0,90.0,History
America's Woman,6.28638956805216,0,73.0,History
The Old Baraboo Inn,6.28638956805216,0,48.0,History
Isobel,6.28638956805216,0,,History
On the Wing,6.28638956805216,0,86.0,History
Vernye,6.28638956805216,0,70.0,History
Calico Rebellion,6.28638956805216,0,70.0,History
Rising Tennis Star Meloni Jones,6.28638956805216,0,,History
Triumf,7.3,9,113.0,History
Sivestan,6.28638956805216,0,,History
The Lost Colony,6.28638956805216,0,,History
O Voo do Crocodilo - O Timor de Ruy Cinatti,6.28638956805216,0,71.0,History
Iron Bar,6.28638956805216,0,117.0,History
A Cowardly Rout: The Bull Run Account of William Howard Russell,6.28638956805216,0,18.0,History
Ensamble Patagonia,6.28638956805216,0,,History
Ugly Bird,6.28638956805216,0,,History
Descartes in Egmond,6.28638956805216,0,72.0,History
Die Mutigen 56 - Deutschlands längster Streik,6.6,10,90.0,History
Krigsvarsleren,7.4,7,55.0,History
Aiyefele,6.28638956805216,0,,History
Istanbul: Isgal ve Zafer,6.28638956805216,0,54.0,History
2053 - A Best Case Scenario,6.28638956805216,0,58.0,History
"...Mayombe, Paula?",6.28638956805216,0,,History
"À l'école de l'universel: Germaine Le Goff, l'histoire d'une pionnière",6.28638956805216,0,53.0,History
El Genocidio Silencioso,6.28638956805216,0,82.0,History
Destiny or Will. Marusia,8.9,17,,History
Okufere,6.28638956805216,0,91.0,History
Frederick Douglass - My Path to Freedom,6.28638956805216,0,90.0,History
Freedom Shred: A Juneteenth Declaration,6.28638956805216,0,55.0,History
"Otger Cataló, La llegenda",6.28638956805216,0,,History
"Haïti, la rançon de l'indépendance",6.28638956805216,0,63.0,History
On Moral Grounds,8.4,7,74.0,History
Castles in Haiti,6.28638956805216,0,,History
Sathur: Part1,6.28638956805216,0,,History
Fast Track: Taking on the Speedway,9.5,9,35.0,History
The Storm,6.28638956805216,0,165.0,History
The Way of Internal Strength,6.28638956805216,0,45.0,History
Douglas Stories,6.28638956805216,0,,History
Avalanche! The 1910 Great Northern Railway Disaster,6.28638956805216,0,65.0,History
Vola Colomba - Trieste 1954,6.28638956805216,0,52.0,History
Nerah Documaentary Film,6.28638956805216,0,,History
Svjedoci pravde - Ratni zlocini u Bosanskom Novom,6.28638956805216,0,,History
Testimoni del tempo,6.28638956805216,0,,History
Ek Chilte Jol,9.3,12,119.0,History
Zle smierci,6.28638956805216,0,,History
Queen Elizabeth II: Before the Crown,6.28638956805216,0,45.0,History
Drachten Journaals,6.28638956805216,0,51.0,History
Raconte-moi la France,6.28638956805216,0,,History
Un paese ci vuole,6.28638956805216,0,,History
Tatai Patara 1597,6.28638956805216,0,70.0,History
Gateway District - Project Algerine,6.28638956805216,0,,History
Ghost Camera,6.28638956805216,0,101.0,History
Christian Growth Through Hymns,6.28638956805216,0,50.0,History
Nancy & Bill: The Story Before Oliver Twist,6.28638956805216,0,,History
"Twin Falls, 2001-2024",6.28638956805216,0,180.0,History
The Coastal Map of Britain,6.28638956805216,0,60.0,History
"Napoléon, Albine, Betsy et les autres",6.28638956805216,0,,History
On Air,6.28638956805216,0,,History
Illuminate - Monica Vitti - La donna che visse due volte,6.28638956805216,0,45.0,History
Running Towards the Fire - A War Correspondent's Story,6.28638956805216,0,56.0,History
"Georges Pompidou, la cruauté du pouvoir",6.2,6,104.0,History
Colonel Xanthi,6.28638956805216,0,,History
O Último Papagaio de Timneh,6.28638956805216,0,49.0,History
International Resonance of the April Uprising,6.28638956805216,0,51.0,History
The Canal Map of Britain,6.8,10,59.0,History
Testimoni del tempo,6.28638956805216,0,,History
This Is Not A Lost Film by Khavn,6.28638956805216,0,60.0,History
